125 10
1.590345412	1.678327958	1.614049135	1.636864527	1.48850627	1.469338496	1.365136684	1.314480549	1.255581817	1.195596684
1.604248188	1.668481793	1.559640454	1.542774876	1.426833474	1.369137796	1.304271605	1.217311724	1.190585492	1.098693305
1.514819516	1.52817395	1.445855343	1.374015241	1.318624286	1.214938996	1.202749138	1.07439968	1.097667558	0.971177514
1.43440886	1.399763556	1.342478849	1.225222305	1.220398683	1.075570661	1.107155872	0.945693604	1.009464864	0.855518643
1.345731689	1.279148042	1.246435699	1.102686945	1.127970002	0.9611099	1.020153901	0.840427376	0.930877557	0.760447698
-0.872700602	-0.515725683	-0.932513696	-0.656844229	-0.929292779	-0.71606348	-0.765383087	-0.556587578	-0.555994285	-0.375014134
-0.8978759	-0.533366727	-0.963739548	-0.681187191	-0.928487652	-0.706176504	-0.669305805	-0.462544065	-0.45715919	-0.289428725
-0.92342695	-0.567828303	-0.989761091	-0.703342021	-0.851034349	-0.622137207	-0.598397383	-0.394355416	-0.38948165	-0.231760975
-0.973401796	-0.61377707	-1.020040704	-0.7279585	-0.778411813	-0.538668313	-0.540436403	-0.339094198	-0.334655447	-0.176464609
-1.023376643	-0.628546317	-1.039675142	-0.717291359	-0.735095933	-0.483339274	-0.525552895	-0.320484379	-0.283250103	-0.114377461
-1.339383004	-1.040033938	-1.083675205	-1.26377718	-0.966972765	-1.280952054	-0.840647657	-1.147839992	-0.77271034	-1.027791507
-1.453986976	-1.144239179	-1.151094658	-1.306172226	-1.056019909	-1.348449679	-0.886871236	-1.184349331	-0.757917435	-1.001921862
-1.491562049	-1.19100846	-1.179008677	-1.335712	-1.066808623	-1.357766252	-0.861097356	-1.156363573	-0.68524729	-0.935523107
-1.510349585	-1.221367467	-1.203610863	-1.356772765	-1.050867091	-1.332858678	-0.802168343	-1.093431132	-0.595842672	-0.848105265
-1.537027886	-1.245162364	-1.213546361	-1.354584634	-0.985651732	-1.250150321	-0.731017913	-1.016860961	-0.531031258	-0.782999992
-0.61831736	-1.085982706	-0.340168751	-0.799346287	-0.186481789	-0.57650501	-0.016246499	-0.308409306	0.043580637	-0.199531709
-0.584875545	-1.037572397	-0.293803093	-0.739993223	-0.100011054	-0.476684579	0.062527192	-0.222037017	0.127160549	-0.117180006
-0.560075997	-1.003521079	-0.28599663	-0.7279585	-0.026100314	-0.388842599	0.110444828	-0.169759052	0.168118404	-0.076866476
-0.525882681	-0.96167488	-0.262340681	-0.697598176	0.034123252	-0.311648133	0.148319122	-0.129272041	0.18651708	-0.059296675
-0.516113162	-0.932136387	-0.246727756	-0.665870271	0.085329386	-0.24928413	0.176755093	-0.098018911	0.209353626	-0.021138949
-0.495071121	-0.825879862	-0.41823338	-0.86416968	-0.509499098	-0.942893527	-0.694474665	-1.05365442	-0.720010617	-1.032103115
-0.5097254	-0.846802961	-0.453244184	-0.908479342	-0.546857032	-0.983962504	-0.731138917	-1.090021699	-0.72971846	-1.053876733
-0.527385684	-0.869367088	-0.488728106	-0.945951092	-0.574070355	-1.01305303	-0.77397438	-1.126531039	-0.731752485	-1.062068787
-0.53076744	-0.882495308	-0.515932447	-0.972755702	-0.599351371	-1.037960604	-0.786800818	-1.134628441	-0.706697002	-1.037492624
-0.537155203	-0.88864916	-0.533437849	-0.960447463	-0.601283678	-1.019897859	-0.77542643	-1.116018622	-0.659359707	-0.970986079
1.524213284	1.568789379	1.498371548	1.418871935	1.27112174	1.098006491	1.109091939	0.896114773	0.971373134	0.73878187
1.534734304	1.532276519	1.35572618	1.241906807	1.099951551	0.908062471	0.919962479	0.687571154	0.799220704	0.552951588
1.500540988	1.465404652	1.166951713	1.026102346	0.894965991	0.679140948	0.722241725	0.475191923	0.614679217	0.360438313
1.417124327	1.355455816	0.995919207	0.833820298	0.724117853	0.487675854	0.546664728	0.28213281	0.450662886	0.187111692
1.28936908	1.30417371	0.841682424	0.674360221	0.578550731	0.342793628	0.405694913	0.142346079	0.314660617	0.048277931
-1.737678775	-1.903214353	-1.289008836	-1.470829115	-1.193052676	-1.38191329	-1.314378838	-1.457103928	-1.49340217	-1.595306843
-1.662152878	-1.844957881	-1.282148611	-1.46590582	-1.218655743	-1.41575717	-1.362901496	-1.522451384	-1.543513135	-1.658256312
-1.623074803	-1.808445021	-1.295632502	-1.478214059	-1.230571635	-1.434770585	-1.395572612	-1.561801917	-1.559045685	-1.682077943
-1.581742223	-1.762496253	-1.27339591	-1.483410871	-1.237012658	-1.451882659	-1.408278046	-1.579559378	-1.581235042	-1.705037253
-1.565209191	-1.713265431	-1.264879769	-1.421049126	-1.25408137	-1.436671927	-1.407068004	-1.58311087	-1.571989476	-1.699001003
-1.42505417	-1.896239987	-1.829310695	-2.063539212	-2.121204106	-2.122485823	-2.247320704	-2.115266455	-2.184878012	-2.019569019
-1.555815423	-1.987317008	-1.947353877	-2.140397328	-2.230379448	-2.200250692	-2.294875329	-2.155895525	-2.17600227	-2.019569019
-1.633595823	-2.031214491	-2.027784101	-2.179783694	-2.28963686	-2.221545718	-2.237761378	-2.098645471	-2.060155334	-1.917060551
-1.702733957	-2.071419662	-2.114128312	-2.203306107	-2.323613257	-2.223827328	-2.147008278	-2.001192526	-1.892163409	-1.741793707
-1.751205801	-2.043522197	-2.184149919	-2.163372708	-2.281424556	-2.172491106	-2.026488162	-1.865951705	-1.786579051	-1.636374904
-0.591639058	-0.091930355	-0.60582505	-0.373207694	-0.579545225	-0.518323959	-0.369336559	-0.385263596	-0.235358074	-0.313250356
-0.644619911	-0.172340698	-0.634685307	-0.432834275	-0.550399595	-0.512239666	-0.280156513	-0.32900796	-0.137909813	-0.239737449
-0.673552717	-0.224853575	-0.655975661	-0.47304119	-0.437198614	-0.419454198	-0.21009512	-0.276161757	-0.071711565	-0.18886048
-0.676934473	-0.2502895	-0.647459519	-0.487264044	-0.335108398	-0.3348445	-0.150682091	-0.230844717	-0.012355034	-0.140893847
-0.717515552	-0.258904894	-0.657631577	-0.466476796	-0.286156622	-0.276663448	-0.115469888	-0.210388122	0.025089506	-0.114269671
-0.513482907	-0.164956075	-1.281675492	-0.937745599	-1.518968445	-1.306430031	-1.799363404	-1.62842791	-2.093069547	-1.943469147
-0.776132665	-0.386494774	-1.390256295	-1.061375024	-1.622024815	-1.430967902	-1.907178086	-1.75500309	-2.205865446	-2.07745235
-0.890736637	-0.508751316	-1.443955297	-1.133856877	-1.686435046	-1.505120222	-1.966591116	-1.82745353	-2.268180557	-2.147947132
-0.992940834	-0.580546265	-1.498600538	-1.185277966	-1.71831811	-1.552843895	-2.034958451	-1.900898388	-2.304145807	-2.193111221
-1.119193078	-0.672033543	-1.570041502	-1.237519603	-1.749557072	-1.586497641	-2.072953749	-1.937833906	-2.376538585	-2.25002444
1.546382577	1.531045748	1.512801677	1.518158398	1.445351416	1.434543945	1.405552065	1.383663617	1.387423581	1.329364306
1.500916739	1.480584156	1.455554282	1.439385667	1.39495041	1.361722564	1.386554416	1.321299414	1.343322233	1.272343297
1.451693393	1.428071279	1.38766171	1.363895133	1.33923556	1.290802524	1.336821717	1.25992963	1.301624733	1.218987154
1.402845799	1.376378915	1.330414316	1.299345256	1.296563782	1.232811607	1.302335539	1.213049933	1.264827382	1.173284115
1.341974181	1.330019891	1.276715313	1.246556586	1.247289955	1.181855653	1.261799155	1.171568505	1.234224561	1.137389983
0.62767205	-0.161263763	0.904843806	0.432298183	0.977733138	0.673246789	1.03068126	0.820965199	1.027493716	0.877831212
0.65359885	-0.13295604	0.888284642	0.417528296	0.983046982	0.668493435	1.036852471	0.822243737	1.053473755	0.898311347
0.616023777	-0.116545766	0.882843774	0.422725108	1.001403898	0.696062888	1.050404934	0.839148839	1.07039314	0.917605791
0.621284288	-0.098904722	0.885209369	0.433392249	1.022981325	0.72819556	1.06492543	0.861026031	1.084631311	0.935283382
0.620157035	-0.077571365	0.883790012	0.441324225	1.01879466	0.743406292	1.078598897	0.880772327	1.094339155	0.955332356
0.771208827	0.168582745	0.871725479	0.464846638	0.894160863	0.597383262	0.911371185	0.696094735	0.892970739	0.735440375
0.741148769	0.14971093	0.854929755	0.441050709	0.885948559	0.583693602	0.899270772	0.681604647	0.894450029	0.73253004
